Age,Salary,City,Education,Years_of_Experience,Department
15.034707449099209,30383.351522785088,Dhaka,Masters,14,Marketing
23.49976065593102,44823.43854771215,Khulna,Bachelors,10,Engineering
29.165620302096393,50660.93851109899,Chittagong,PhD,17,Sales
15.5035478030147,22463.46865734365,Khulna,Bachelors,11,Engineering
20.78140186874687,70829.96780153723,Chittagong,Masters,3,Engineering
19.960426279185015,52135.668687656995,Rajshahi,Bachelors,10,Marketing
32.07267329398944,55720.29251870427,Rajshahi,Masters,5,Marketing
30.693443370362505,70482.896937894,Rajshahi,Masters,18,HR
22.782624466627468,40547.8575478648,Rajshahi,Bachelors,17,HR
31.76820872139398,58610.62896326045,Rajshahi,Bachelors,14,Sales
24.533199154127345,48352.03815347097,Sylhet,Masters,2,Marketing
27.28344889673947,47238.69699476121,Khulna,Bachelors,16,HR
46.734520902985366,38417.11418293431,Chittagong,Bachelors,0,HR
43.40461051790348,74984.0482052979,Rajshahi,Masters,1,HR
17.004187630724026,44367.499398866436,Sylhet,PhD,18,Marketing
38.29732417879175,60491.96370343553,Sylhet,Bachelors,8,Marketing
38.11396554491592,21874.889187920955,Sylhet,Bachelors,7,Sales
18.517367112473817,67699.8279453468,Khulna,Diploma,11,Marketing
38.18777643754861,65783.16733935587,Rajshahi,PhD,14,Marketing
45.37931918412553,51461.511654459544,Sylhet,Bachelors,6,Marketing
18.774551937555863,46595.86300793113,Sylhet,Masters,15,Sales
20.824971789857365,56000.00008420349,Rajshahi,Diploma,6,Engineering
40.17661466843502,84331.85991320433,Khulna,Diploma,19,Engineering
32.71495310825648,23551.449516447723,Sylhet,Diploma,11,HR
35.514762752395235,61730.41081361192,Chittagong,Bachelors,16,Engineering
33.40589216400497,36325.74046769146,Dhaka,Masters,10,Engineering
33.90695920928144,49701.22405550403,Dhaka,Diploma,3,Sales
16.73527871688917,46281.79821382005,Dhaka,PhD,18,Sales
40.47317706621448,43575.22613303366,Khulna,Diploma,1,Engineering
41.69589992427774,49843.02306420906,Sylhet,Diploma,1,Engineering
27.70609255931972,32987.43282083314,Dhaka,PhD,16,Engineering
29.565230501861375,65437.706541919506,Dhaka,Diploma,8,HR
14.688924974442779,23087.847332020996,Rajshahi,Diploma,0,Sales
35.14254756017835,58096.46769242513,Sylhet,PhD,9,Engineering
35.72057441714144,45101.96221198143,Sylhet,Bachelors,14,Marketing
29.37808983000689,32436.126592888195,Rajshahi,PhD,14,Engineering
41.24353359870503,53035.75055898043,Sylhet,Bachelors,1,Marketing
26.659227690200595,26645.73369940283,Chittagong,Bachelors,13,HR
35.646059258936006,50595.70732579452,Khulna,Bachelors,3,Marketing
19.803356613078844,28656.846382826683,Rajshahi,PhD,17,Sales
29.76447849125762,56919.08126476747,Dhaka,PhD,8,HR
28.256457420971643,36134.63999554436,Sylhet,Bachelors,1,HR
32.25307922040942,43235.08974456036,Chittagong,PhD,1,Engineering
26.304730711666416,54409.24081914743,Chittagong,Bachelors,17,HR
28.68527404328332,38411.86832236646,Khulna,PhD,16,HR
38.26047171441506,49130.54000497546,Chittagong,Masters,8,Marketing
25.632357627617825,27292.542481327197,Sylhet,PhD,7,Engineering
13.934228992613207,59463.13405394233,Sylhet,PhD,1,Sales
47.49583904205421,76473.70708326157,Chittagong,PhD,1,Engineering
43.814540786904864,91883.13301864942,Sylhet,Bachelors,4,Sales
17.077373048943812,51367.52219999659,Sylhet,Bachelors,11,Marketing
36.897078052451945,61823.0621119578,Dhaka,Masters,15,HR
24.97025229448657,23290.614906387662,Rajshahi,Masters,13,HR
32.634872153310596,72541.01489458382,Sylhet,Diploma,19,Engineering
32.94224129013494,61643.42757086159,Sylhet,Masters,1,Engineering
27.65592199683678,42740.9983257315,Khulna,Bachelors,7,Engineering
22.162343344136033,68557.71200433513,Rajshahi,Masters,3,HR
23.094589476837406,46182.85885031988,Rajshahi,Masters,19,HR
20.838080845187577,43129.62225478165,Rajshahi,PhD,8,Marketing
21.681777917695552,57130.02388141237,Chittagong,Masters,19,Sales
29.328217099506446,34049.68250254522,Dhaka,Diploma,18,Engineering
22.842400108892484,65324.371465999226,Dhaka,PhD,1,HR
36.820520657126195,34160.15282109735,Khulna,Bachelors,15,Sales
44.87246155335927,34249.17815265221,Rajshahi,Diploma,10,Engineering
24.19946758629957,36354.65317387498,Rajshahi,Bachelors,7,Engineering
32.39404500535377,61392.50056274183,Sylhet,Diploma,11,Sales
34.996851103029336,40748.36957720439,Chittagong,PhD,2,Sales
34.72002270919275,29780.063234492467,Chittagong,Diploma,12,Sales
30.759552679160873,40914.800000963034,Khulna,Diploma,1,HR
37.426824183597226,49519.3644397927,Dhaka,Masters,12,Marketing
34.82248952680657,32285.412745034217,Rajshahi,Bachelors,7,Engineering
17.623375776727023,32724.783364484847,Khulna,PhD,14,Engineering
38.69156064389273,81669.44501149376,Chittagong,Diploma,8,Sales
38.872908372667425,37091.51894279169,Chittagong,Bachelors,10,HR
22.367138958214184,45154.3644684049,Chittagong,Bachelors,2,Sales
30.37937835447602,44491.44498801071,Rajshahi,Masters,6,HR
36.833289928110695,43679.64788344337,Rajshahi,Bachelors,13,Marketing
27.906861804206386,59320.201099536534,Rajshahi,PhD,14,Engineering
40.729780477660114,64222.14425708074,Sylhet,Masters,8,Engineering
53.638724946193605,45410.68352702612,Dhaka,Diploma,19,HR
22.140139673650175,31452.825701114765,Chittagong,PhD,10,Marketing
16.18955396846225,69116.60341773355,Chittagong,PhD,6,Marketing
33.03818595604876,48569.88363204976,Sylhet,PhD,11,Engineering
37.21562505126143,75954.82722285754,Chittagong,Masters,18,Engineering
27.69133626155231,16316.211536522555,Chittagong,Bachelors,17,Sales
44.53260663321034,52931.04831924981,Rajshahi,PhD,12,HR
16.613942002767512,78779.09500814312,,Bachelors,10,Engineering
36.92918623031611,44701.03796842763,Dhaka,Bachelors,0,Marketing
23.941391792411068,46617.59864998046,Chittagong,PhD,5,Marketing
47.19377906207296,54432.67537385508,Khulna,Bachelors,1,Engineering
49.92515353168118,41618.06271672564,Chittagong,Masters,12,Marketing
22.333434122166523,,Chittagong,Masters,12,HR
24.5044286409142,44932.773587128955,Dhaka,Diploma,18,Marketing
38.59587886979802,40588.6889836044,Khulna,Bachelors,8,Marketing
26.128693502104852,68432.84825300839,Chittagong,Bachelors,18,Engineering
29.545887820677617,56916.17048444653,Khulna,Diploma,0,HR
30.2538842054241,53759.42348154953,Rajshahi,Masters,7,HR
10.803268438023437,62128.56510335175,Rajshahi,Diploma,13,Sales
29.861622539057628,46034.662501948,Khulna,Diploma,15,HR
23.10272225935826,38386.94272470649,Chittagong,Diploma,3,Sales
25.06877177600228,40960.63543078164,Khulna,Bachelors,17,Engineering
44.43632003468814,50026.74561656913,Khulna,Bachelors,13,Marketing
17.434931057207436,34111.82437440647,Rajshahi,Bachelors,8,HR
38.132051867479774,42496.084751199865,Khulna,Bachelors,14,Sales
27.210370696681913,42258.25037192848,Sylhet,PhD,2,HR
27.202398315041656,81868.34344743521,Sylhet,Diploma,3,Engineering
37.90371896051711,8392.775900991248,Rajshahi,Diploma,17,Sales
33.4005129456889,47305.704178915505,Chittagong,Bachelors,13,Sales
35.70612997219531,75885.40689222157,Chittagong,Masters,14,Sales
39.68184660532861,51827.66696198681,Rajshahi,PhD,7,Engineering
26.68691616816677,61301.26210131639,Chittagong,PhD,9,Sales
23.877632654922497,51497.39472649652,Dhaka,Masters,11,Marketing
19.14849473442202,39989.9992817528,Sylhet,Bachelors,8,Engineering
21.74589470021045,16371.260982366308,Dhaka,PhD,7,Marketing
59.49094425308725,53081.83530554454,Dhaka,PhD,16,Marketing
42.44679580736786,38365.90093096413,Dhaka,Diploma,8,Engineering
,37994.968907520444,Rajshahi,Diploma,12,HR
16.7754204325643,42515.19116031332,Dhaka,Bachelors,13,Marketing
34.81866061718492,76172.9210993524,Khulna,Bachelors,4,Engineering
35.47264797377967,86072.5631338096,Chittagong,Diploma,8,Marketing
35.48883835317365,53258.119062926016,Rajshahi,Diploma,15,Sales
27.450442064463022,43028.491641324086,Khulna,Diploma,18,Marketing
28.745457399971,32341.603738231843,Khulna,Masters,6,Marketing
33.27879524159357,57028.102423191034,Sylhet,PhD,11,Marketing
30.858930062933304,76743.58400097716,Sylhet,Bachelors,1,Sales
7.80699627252465,46289.89419462265,Khulna,Bachelors,17,Marketing
27.702003694248063,14315.059388701637,Sylhet,Masters,17,Engineering
21.485935657396865,60050.74507723286,Chittagong,Diploma,15,Marketing
31.75211418908512,64780.995671750745,Chittagong,PhD,10,Engineering
59.8525900260341,26212.315394212288,Sylhet,Diploma,1,Marketing
33.67481665474304,52647.26275494429,Dhaka,Bachelors,13,Marketing
26.86470313827602,,Khulna,Masters,3,Marketing
39.21801501977252,48903.390469865924,Chittagong,PhD,6,HR
34.826878872092124,38138.436213719695,Sylhet,PhD,1,HR
34.200944904518416,65239.05835345334,Sylhet,PhD,13,Sales
36.06850593215671,43949.30381046976,Chittagong,PhD,6,Engineering
50.56543564829541,27722.207559501017,Chittagong,Masters,8,Sales
18.691115646740844,19257.882714954787,Dhaka,Bachelors,7,Engineering
34.736320768114545,68912.74279998965,Sylhet,PhD,8,Sales
20.736188700184616,59249.959647066775,Sylhet,PhD,6,Sales
35.55512646342248,51319.603206937536,Rajshahi,Bachelors,18,Marketing
20.813134885139057,43395.88044723795,Dhaka,Diploma,16,Marketing
25.826331863949157,42065.0237869531,Chittagong,PhD,12,Marketing
27.049100857620935,33863.95027337583,Chittagong,PhD,10,Marketing
39.75816719344709,43528.165331601725,Khulna,Diploma,17,Marketing
39.18454443942414,18198.691773197384,Chittagong,Bachelors,16,Sales
17.542826235536154,38959.045197972286,Sylhet,Bachelors,15,Engineering
,45335.937254733595,Chittagong,PhD,9,HR
22.904201452508275,59148.20070785628,Sylhet,Bachelors,3,HR
17.414950893246655,49401.10304939954,Sylhet,Diploma,3,Engineering
27.829829495756297,61923.84670813339,Dhaka,Masters,10,HR
26.915172115441802,70237.02657670144,Chittagong,Diploma,7,Sales
54.26716486345522,65872.55140736152,Dhaka,Diploma,8,Engineering
34.32959825360696,57057.64771067835,Sylhet,Masters,15,Engineering
16.22382499245763,50177.94018771176,Chittagong,Diploma,9,HR
24.352259958290578,35288.17987379662,Chittagong,PhD,8,HR
40.213832954293984,61099.16077068975,Dhaka,PhD,2,Sales
50.88442772869925,75196.21073332294,Dhaka,Bachelors,1,Marketing
14.140166877620416,55131.59059475627,Sylhet,Bachelors,8,Engineering
11.20075614860955,78758.88722639185,Sylhet,Diploma,12,Marketing
48.70965175371782,27116.424379083743,Chittagong,PhD,5,HR
33.89614177370904,,Chittagong,PhD,3,Engineering
21.317072681236336,62828.02261622394,Rajshahi,Masters,13,Marketing
35.346290861224354,53964.35315229877,Rajshahi,Bachelors,10,Sales
3.6425226098312216,69706.73264857712,Khulna,PhD,1,Sales
30.03375506597161,49767.925389098906,Sylhet,Diploma,2,Sales
33.278211728430854,,Khulna,PhD,4,Engineering
39.2427013953783,46796.10136692436,Khulna,Bachelors,6,Engineering
19.861040477074624,27009.740436143988,Dhaka,Diploma,10,Engineering
30.85687161403359,33071.13990354448,Dhaka,Bachelors,11,Engineering
20.745753739404126,64586.65996877015,Rajshahi,PhD,10,Engineering
32.55383755674317,63091.811217044145,Khulna,PhD,18,Marketing
21.04653677636976,55445.06427209116,Rajshahi,PhD,12,Marketing
25.918991608397793,24183.837185592958,Sylhet,Bachelors,3,Sales
20.04184605209771,44623.94636730667,Chittagong,Diploma,13,Marketing
36.51136241823657,31625.001670099242,Dhaka,PhD,11,Marketing
38.58451116656666,67647.99880681648,Sylhet,PhD,1,Sales
27.65379430042586,41244.16799656098,Sylhet,PhD,7,Sales
30.382379949600285,33713.78433827676,Dhaka,Masters,18,HR
15.51408585366456,50446.942476821365,Dhaka,Masters,12,Sales
27.00323351993213,40397.68314748082,Khulna,Diploma,0,Marketing
29.497953829582553,72256.15865305561,Rajshahi,Bachelors,4,Engineering
56.20793091029975,,Sylhet,PhD,10,Sales
18.880329742258365,29011.576111630533,Khulna,PhD,10,HR
44.64177238752438,17706.297263637265,Khulna,Bachelors,12,Marketing
39.96858773465808,49538.20246379877,Sylhet,Bachelors,1,HR
32.806364044901365,41571.048292131105,Sylhet,Diploma,18,HR
47.586204841951336,28566.430902324097,Chittagong,Bachelors,15,Marketing
33.72105472606863,67838.39691883678,Rajshahi,PhD,4,HR
33.891591956679285,60008.677211438626,Sylhet,Diploma,13,Marketing
29.468793469824547,49576.73181594155,Dhaka,Masters,18,HR
42.235688824186276,70464.893662563,Chittagong,Diploma,4,Engineering
40.96469233810883,59938.040500979194,Rajshahi,Diploma,8,Sales
23.743227125037876,37657.16147722352,Dhaka,Diploma,11,Engineering
16.807528054012327,34411.697540138506,Dhaka,Bachelors,15,Engineering
27.97019362604343,622697.2316680792,Rajshahi,PhD,18,HR
21.999614356023535,55945.50434701027,Chittagong,Bachelors,14,Sales
29.36475425384645,52546.21651955992,Dhaka,PhD,16,Sales
42.37438134684139,37302.53295696639,Khulna,Bachelors,14,Sales
25.426983449132102,59119.21350508631,Rajshahi,Diploma,2,HR
29.57176618688425,38667.51675299076,Rajshahi,PhD,16,Engineering
30.58022734808395,48470.20018109483,Sylhet,Bachelors,12,Marketing
38.484308822052846,71704.1621958047,Chittagong,Diploma,8,Marketing
7.531106660153949,40087.48646284781,Khulna,Masters,12,Marketing
23.932997052347034,26405.161143907084,Khulna,Bachelors,15,Sales
32.11283692279473,34211.79212194835,Sylhet,Bachelors,18,Marketing
42.000789564268615,64914.48240031435,Dhaka,Masters,13,Engineering
25.080975524937948,53820.967060703144,Dhaka,Bachelors,7,Marketing
11.23447293958126,48066.839319668696,Khulna,Masters,18,Sales
36.197114459661364,42363.59292032646,,PhD,2,Sales
23.646376111743706,57280.39861329785,Dhaka,Masters,17,Marketing
18.103333409096386,37263.42723514665,Rajshahi,Diploma,15,Sales
23.75654610286776,54584.983529638936,Sylhet,Masters,13,Marketing
28.154746423441505,39031.18146780565,Chittagong,PhD,15,Sales
23.952553354617873,36535.10922087419,Dhaka,Masters,16,HR
7.9443394290093075,40437.688477624826,Khulna,Masters,19,HR
38.970661968871326,44368.88830274057,Sylhet,PhD,10,Engineering
42.748750412787224,49267.552460994455,Dhaka,Bachelors,12,HR
36.51521991339506,,Khulna,Bachelors,10,Marketing
18.623143295751834,-5325.479371426663,Dhaka,Diploma,3,Sales
27.98508466052482,37885.24163379853,Sylhet,Diploma,13,Engineering
29.934786847705418,44126.45033965941,Rajshahi,Masters,4,Marketing
35.987943895619104,72575.93057912495,Rajshahi,Bachelors,3,Marketing
36.68340488718081,33799.960874268014,Khulna,Bachelors,0,Engineering
22.65826201221504,52441.949271498685,Rajshahi,Masters,13,Engineering
30.819955564135604,72425.45464603757,Sylhet,PhD,6,Marketing
34.57280404615241,30305.472050790908,Khulna,Bachelors,9,Sales
44.558223221467664,55909.62838796603,Dhaka,Diploma,1,Marketing
37.04506539824723,37965.92249098219,Chittagong,Masters,9,Sales
37.89056687375519,42430.49386566148,Dhaka,PhD,2,Engineering
30.83826627929361,37953.33749070028,Sylhet,Diploma,7,Marketing
44.10459145203504,39022.14037376171,Khulna,Bachelors,9,HR
34.09762795959497,90828.68221859739,,PhD,7,Marketing
21.389120898264295,62666.83808107499,Khulna,Diploma,13,Sales
44.033699701251905,66526.06792679313,Rajshahi,Masters,17,Marketing
36.979032725390276,57379.902302547445,Chittagong,PhD,8,Sales
25.569559788715175,25906.14817397063,Sylhet,PhD,8,HR
25.205070326007565,55924.3695548496,Dhaka,Masters,3,Engineering
32.96575545140762,66093.9442176102,Chittagong,Bachelors,2,HR
34.63184795267585,37199.00788941333,Sylhet,Bachelors,13,Sales
31.972922656312065,64479.9000074169,Sylhet,PhD,13,Engineering
33.11308673442885,60565.043147811186,Rajshahi,PhD,15,Engineering
46.999573745763804,77780.60067220505,Khulna,PhD,4,Marketing
40.71543152234886,43733.254812295716,Khulna,Diploma,19,HR
31.906355912650245,33535.835265864094,Chittagong,PhD,14,Sales
39.41310580767483,44575.57835941182,Rajshahi,Bachelors,8,Sales
19.674760964724605,71533.56489745434,Sylhet,Masters,6,Engineering
33.979270499468086,22573.911787370555,Rajshahi,Masters,12,Marketing
48.0930634973311,18974.364268534515,Rajshahi,Masters,7,Sales
27.81954104607626,51340.9291839742,Chittagong,PhD,11,Marketing
21.52366071380915,43361.160608387654,Khulna,PhD,3,Engineering
23.479111114069394,50115.91839763527,Rajshahi,Masters,15,Engineering
19.103669626576117,64179.67656853798,Rajshahi,Diploma,5,Engineering
22.152380918722965,41711.459808217216,Rajshahi,Diploma,4,Marketing
26.29491901409971,21904.91253604069,Dhaka,Diploma,0,Sales
15.94432980821358,80667.22335799916,Rajshahi,Diploma,13,HR
30.15618333949603,35041.57568841836,Rajshahi,Bachelors,8,Marketing
39.02277173786647,34114.443169818536,Sylhet,Masters,17,Engineering
20.9224381985308,66555.80020583895,Dhaka,Bachelors,5,HR
45.19283923641769,44232.663184377234,Rajshahi,PhD,14,HR
35.107920885275945,49049.15221947784,Rajshahi,Diploma,15,HR
40.305805856240575,57241.85186090477,Chittagong,Diploma,7,HR
23.42165446147863,66253.74654664993,Chittagong,Masters,18,HR
38.545252270666154,44998.08960227342,Dhaka,Diploma,4,Engineering
19.08066099604687,72799.28008871448,Sylhet,Masters,13,Sales
38.90247500836509,17963.002268977918,Dhaka,PhD,6,HR
31.718393397935312,61396.808554296156,Dhaka,Diploma,3,Sales
35.53251219984784,37407.08662973514,Chittagong,Diploma,0,Sales
18.24405394375148,70584.06974911987,Chittagong,Bachelors,3,Marketing
21.049301577233955,52130.66718245818,Sylhet,Masters,13,Engineering
35.972282182533846,,Rajshahi,Masters,15,HR
20.516519957757993,59942.61639532449,Sylhet,Diploma,6,Sales
34.63206292099123,63397.82520810877,Rajshahi,Bachelors,9,Marketing
16.328621935397543,59628.41184287958,Khulna,Diploma,9,Sales
38.48174212666668,34554.556405504096,Chittagong,Masters,3,HR
17.67476685231491,42739.743145668726,Khulna,Masters,11,Engineering
35.522999376795234,49938.907443178476,Khulna,Diploma,5,Engineering
36.256309336460006,49381.105210249094,Chittagong,PhD,12,HR
23.032281815704252,61246.18213157522,Khulna,Diploma,0,Sales
35.82026567084727,19776.481512400875,Dhaka,Bachelors,7,Marketing
,55014.90581830255,Rajshahi,Masters,15,Engineering
24.61158143807262,45650.279683450404,Sylhet,Masters,4,Engineering
19.91445315923792,37422.490754240716,Chittagong,Diploma,6,Sales
10.37374308327421,38862.69833345601,Dhaka,PhD,2,Sales
33.496500472996935,46781.93503223055,Sylhet,Masters,1,Sales
14.351972286379448,-4016.2765668927677,Sylhet,Diploma,1,Marketing
30.953441994413083,39480.65643812675,Sylhet,PhD,19,Sales
27.36551783917751,36862.7776303056,Khulna,Diploma,9,Marketing
36.79142775438196,57991.748139839365,Khulna,Diploma,19,HR
26.979545005101357,37917.09976234219,Khulna,Diploma,8,Marketing
26.705522136529087,46773.29299744265,Khulna,Masters,17,Sales
37.318707042882956,73134.14941491954,Dhaka,PhD,5,Marketing
33.35058029084117,64915.27279723135,Khulna,Bachelors,19,Marketing
33.16155957182778,63534.07099915179,Chittagong,Bachelors,5,Marketing
34.69267589808526,42501.913543837225,Sylhet,Masters,9,Engineering
14.644278767928942,58145.48418934479,Dhaka,Masters,8,Sales
37.56788679986982,46491.53299319609,Khulna,Diploma,8,Marketing
36.12468794013602,47058.601839845935,Sylhet,Diploma,2,Sales
19.83316871423503,56145.28015619825,Dhaka,PhD,11,HR
27.559195263257987,41045.09617368601,Sylhet,Diploma,10,Marketing
29.60692712372369,72395.04656664806,Dhaka,PhD,13,Marketing
28.655032155982674,47598.047906030944,Rajshahi,Diploma,18,HR
33.338599665685344,59275.408493894975,Dhaka,Diploma,9,Sales
44.313667818311835,71834.00718885947,Khulna,Bachelors,18,HR
40.81766727672829,65474.80661862763,Sylhet,Masters,4,HR
16.877808065685937,28866.213459642127,Sylhet,PhD,8,HR
36.220699903060485,56673.43842514826,Sylhet,Bachelors,0,HR
43.2893331953541,62760.790916909704,Chittagong,Diploma,14,Sales
33.868085206892026,63377.94533241123,Chittagong,Bachelors,3,Marketing
40.90980425185967,33300.577488280534,Khulna,PhD,6,HR
50.12270445700765,40144.47144474014,Rajshahi,Masters,5,HR
40.23709546106981,64918.37353612432,Chittagong,Bachelors,14,Engineering
32.49308595641729,38573.594439760316,,PhD,5,Sales
,45504.55915003529,Khulna,Diploma,6,HR
31.448878330968913,73638.13714252954,Rajshahi,Bachelors,19,Engineering
30.239030432849553,49283.01124422815,Dhaka,Masters,2,HR
26.485857642862676,39098.387932492355,Sylhet,PhD,12,Sales
45.63413358832108,36835.73964705643,Chittagong,Masters,1,Engineering
21.815713340579986,54990.78994377782,Dhaka,Diploma,2,Engineering
45.32367724678116,30002.779872841867,Rajshahi,Masters,12,Sales
34.99864123740372,46289.96054155373,Khulna,Diploma,8,Engineering
16.006938251980586,54998.458024850326,Dhaka,Diploma,18,Engineering
33.67649292991422,69487.24730821501,Khulna,Bachelors,17,HR
8.99973492348376,60013.22120554993,Sylhet,Diploma,4,Engineering
36.25508016831036,39289.02323026732,Rajshahi,Masters,9,Marketing
38.852314829889906,67676.2897634558,Rajshahi,Bachelors,13,Sales
24.076440443479463,45507.27443678783,Chittagong,Diploma,16,HR
31.23547695955582,31464.454669258866,Rajshahi,PhD,2,Engineering
49.541574337502865,47419.37961101791,Dhaka,PhD,6,Marketing
24.942532957380635,71572.53801718552,Dhaka,Diploma,8,HR
19.410924129433994,52478.60075097388,Dhaka,Bachelors,4,Sales
44.816634024625984,50187.827964946795,Sylhet,Bachelors,3,Engineering
49.625871905307946,74558.1746705428,Rajshahi,Bachelors,2,Sales
30.036956718478475,28529.677294183595,Rajshahi,Masters,12,Sales
40.11463035408356,30716.013289208415,Dhaka,PhD,8,Engineering
43.414759155308815,25762.30293549752,Chittagong,Diploma,6,Engineering
22.575157674616158,55589.722797200826,Chittagong,Diploma,7,HR
25.146941646321316,52497.39690672687,Rajshahi,PhD,9,Sales
,73141.04550919664,Rajshahi,Masters,0,Engineering
,53652.126157051556,Khulna,Bachelors,19,Sales
35.62880860174355,43937.642607810456,Rajshahi,PhD,0,Engineering
21.201856464979457,50026.92309317161,Dhaka,Diploma,18,Sales
49.87061111699441,51765.61127691437,Sylhet,Masters,1,HR
24.690291021880356,24923.580900077493,Rajshahi,Diploma,11,Sales
26.648622188285483,90654.97466502339,Rajshahi,Bachelors,12,Engineering
33.423378344896214,,Dhaka,PhD,13,Marketing
45.54160420714774,53150.12462033884,Khulna,Bachelors,4,HR
38.539759765522234,59227.459764178704,Rajshahi,Masters,2,HR
34.148655003619105,60641.16470879907,Chittagong,PhD,16,Marketing
34.63288530118106,47891.697717463525,Chittagong,Bachelors,0,Engineering
30.43514668643466,40531.38295638949,Chittagong,Bachelors,13,HR
35.58139514518506,58991.76029482556,Sylhet,Bachelors,5,Marketing
4.704399223056971,55785.66260797178,Sylhet,Masters,16,Marketing
27.033925409302014,37851.648513658874,Rajshahi,Bachelors,3,Sales
,71285.53417050897,Rajshahi,Diploma,5,Sales
18.48985916380493,54400.28054484475,Rajshahi,PhD,0,Engineering
33.8632331781156,60947.29043401446,Sylhet,PhD,8,Marketing
27.955287790138783,70878.81331519879,Rajshahi,Bachelors,3,Sales
47.5547569831549,50328.33231747252,Dhaka,Masters,8,Engineering
45.730197252148564,54754.28010476173,Khulna,Diploma,8,HR
25.34194430881837,62150.40857759175,Chittagong,Diploma,12,Sales
28.491622884333047,39127.08374299922,Chittagong,PhD,16,Engineering
29.260524343916074,50810.77494269001,Dhaka,PhD,2,Sales
25.483405238403773,51883.228799767225,Rajshahi,Diploma,5,HR
31.950249840281266,35659.121724749086,Sylhet,PhD,19,HR
22.417179311124098,84764.55183010818,Rajshahi,Bachelors,14,Sales
18.693846650624735,28890.598347613963,Rajshahi,Diploma,13,HR
36.227112239002686,30528.441444692635,Chittagong,PhD,12,Engineering
36.29529584221811,69713.39863555369,Chittagong,Bachelors,8,Sales
21.956842403400074,60698.993761948135,Sylhet,Bachelors,14,Sales
38.95355430762599,34610.52773778833,Chittagong,Diploma,13,HR
23.684222708346688,59109.33522652539,Rajshahi,Bachelors,3,Engineering
32.53165238037981,72017.75667495964,Dhaka,Diploma,10,Sales
38.20344012612456,49546.05413604521,Sylhet,Bachelors,1,Sales
29.66387435296287,88982.34350111874,Dhaka,Diploma,15,HR
34.54740912141134,24139.072836979467,Rajshahi,Diploma,18,HR
24.835703561124284,60407.35180788653,Sylhet,Diploma,15,Engineering
28.03533416571903,67497.92504331504,Dhaka,Diploma,6,Engineering
27.941405691196596,63370.1585240787,Sylhet,Bachelors,10,HR
22.53421653459761,46934.664100315276,Rajshahi,Diploma,11,Engineering
28.232258368842178,45643.37776983276,Sylhet,PhD,3,Marketing
14.513817011362534,56662.17756630886,Rajshahi,Bachelors,15,Marketing
25.08846252857895,62236.31729978104,Sylhet,Diploma,15,HR
27.151245066303293,59037.10154423545,Sylhet,Bachelors,6,Sales
27.4382024750462,65600.86836190084,Chittagong,Bachelors,12,HR
27.58502554129221,34716.95064399897,Rajshahi,Bachelors,4,HR
29.38235800139871,,Khulna,Bachelors,0,HR
34.79441518086064,35899.76101814369,Sylhet,Diploma,4,Sales
38.745170741325225,44208.30835870787,Dhaka,Bachelors,13,Marketing
23.50234773151733,65228.31337721458,Chittagong,PhD,10,Engineering
17.967991446108556,51619.75881087843,Chittagong,Bachelors,1,Marketing
19.57955587756897,89102.88744724655,Sylhet,Bachelors,17,Engineering
25.127970788050728,52901.095507845755,Khulna,PhD,14,Engineering
26.480786821834908,50895.37820869604,Chittagong,Diploma,13,HR
22.300039338025428,51592.74379160324,Rajshahi,PhD,12,HR
17.038833357501055,40432.86960710096,Sylhet,Masters,1,Engineering
25.438791725258117,49132.450814336094,Sylhet,PhD,18,Sales
31.814266201139713,66916.82040667468,Khulna,Diploma,7,Sales
35.950294658355645,51709.560021916586,Rajshahi,PhD,16,Sales
24.425769468916787,38098.10405174793,Rajshahi,Bachelors,14,Sales
25.870021778565658,36123.73069282047,Khulna,Diploma,19,HR
20.733016911526892,43246.971625012346,Dhaka,Masters,13,Marketing
29.685608296252237,51107.95151616321,Rajshahi,Diploma,2,Marketing
21.515713658091855,67903.79803214394,Dhaka,Bachelors,16,Engineering
35.731278132412,29892.67037950345,Dhaka,Masters,2,Sales
12.141335080658887,45202.605831668654,Sylhet,Diploma,12,HR
26.403703275475376,52164.65029152618,Sylhet,Diploma,17,HR
33.01107339191742,22494.41348555848,Chittagong,Bachelors,0,HR
31.838345163225043,37496.025755503906,Sylhet,PhD,6,Engineering
56.93033663980496,39801.671903957205,Rajshahi,PhD,4,HR
33.49800024567907,38060.44439224253,Rajshahi,Masters,1,Engineering
19.959454031579895,52878.34317532471,Dhaka,Bachelors,16,Engineering
29.04535752910927,47591.60585747304,Rajshahi,Bachelors,9,Engineering
12.237536665335483,41670.70846098445,Sylhet,PhD,3,Engineering
29.19400250703239,56419.43939828953,Sylhet,PhD,8,HR
21.669439429992416,75846.12076469374,Sylhet,Masters,10,HR
39.15390275560162,74588.84775112628,Khulna,PhD,11,Marketing
24.50459725404465,21158.423419064955,Rajshahi,Masters,11,HR
28.832340842047532,58656.082757527096,Chittagong,Diploma,17,Sales
23.644421585955968,47329.65064904242,Rajshahi,Masters,3,Sales
47.388513518533316,52327.33014298035,Rajshahi,Masters,8,Engineering
26.787572338820883,44025.75449686177,Khulna,Masters,7,Engineering
48.32557043479201,51763.82944830803,Rajshahi,Diploma,18,Engineering
38.141517621182665,52271.11094108028,Dhaka,PhD,12,Marketing
34.82066727335386,41315.723639766155,Sylhet,Masters,1,Engineering
